time,time_ms,latitude,longitude,elevation,airspeed,pressure_diff,temp,satellites
21:13:42,469556,34.01309204,-118.45458221,38.60,8.17,40.93,38.28,9
21:13:42,469756,34.01309204,-118.45458221,38.60,10.96,73.54,38.28,9
21:13:42,469957,34.01309204,-118.45458221,38.60,9.58,56.18,38.28,9
21:13:43,470174,34.01300049,-118.45469666,38.60,4.23,10.94,38.28,9
21:13:43,470382,34.01300049,-118.45469666,38.30,0.00,-23.78,38.28,9
21:13:43,470582,34.01300049,-118.45469666,38.30,4.23,10.94,38.28,9
21:13:43,470782,34.01300049,-118.45469666,38.30,0.00,-66.91,38.28,9
21:13:43,470984,34.01300049,-118.45469666,38.30,0.00,-25.36,38.28,9
21:13:44,471214,34.01291275,-118.45480347,37.90,0.00,-121.09,38.28,9
21:13:44,471422,34.01291275,-118.45480347,37.90,0.00,-37.45,38.28,9
21:13:44,471623,34.01291275,-118.45480347,37.90,0.00,-9.57,38.28,9
21:13:44,471827,34.01291275,-118.45480347,37.90,3.32,6.73,38.28,9
21:13:44,472029,34.01291275,-118.45480347,37.90,5.54,18.83,38.28,9
21:13:45,472248,34.01283264,-118.45489502,37.40,0.00,-94.27,38.28,9
21:13:45,472454,34.01283264,-118.45489502,37.40,0.00,-27.46,38.28,9
21:13:45,472655,34.01283264,-118.45489502,37.40,0.00,-49.55,38.28,9
21:13:45,472858,34.01283264,-118.45489502,37.40,0.00,-41.66,38.28,9
21:13:46,473066,34.01276016,-118.45497894,37.40,0.00,-93.21,38.28,9
21:13:46,473292,34.01276016,-118.45497894,37.50,0.00,-47.45,38.28,9
21:13:46,473501,34.01276016,-118.45497894,37.50,0.00,-53.76,38.28,9
21:13:46,473705,34.01276016,-118.45497894,37.50,0.00,-54.81,38.28,9
21:13:46,473906,34.01276016,-118.45497894,37.50,0.00,-40.08,38.28,9
21:13:47,474106,34.01269913,-118.45504761,37.50,0.00,-43.24,38.28,9
21:13:47,474319,34.01269913,-118.45504761,37.40,0.00,-14.31,38.28,9
21:13:47,474541,34.01269913,-118.45504761,37.40,0.00,-8.00,38.28,9
21:13:47,474745,34.01269913,-118.45504761,37.40,4.80,14.10,38.28,9
21:13:47,474949,34.01269913,-118.45504761,37.40,0.00,-10.10,38.28,9
21:13:48,475151,34.01264191,-118.45510864,37.40,0.00,-0.63,38.75,9
21:13:48,475364,34.01264191,-118.45510864,37.20,0.00,-22.20,38.75,9
21:13:48,475564,34.01264191,-118.45510864,37.20,7.34,33.03,38.28,9
21:13:48,475767,34.01264191,-118.45510864,37.20,5.06,15.68,38.28,9
21:13:48,475970,34.01264191,-118.45510864,37.20,4.02,9.89,38.28,9
21:13:49,476184,34.01258850,-118.45514679,36.70,0.00,-14.31,38.28,9
21:13:49,476400,34.01258850,-118.45514679,36.70,8.73,46.71,38.28,9
21:13:49,476602,34.01258850,-118.45514679,36.70,7.85,37.77,38.28,9
21:13:49,476806,34.01258850,-118.45514679,36.70,9.53,55.65,38.28,9
21:13:49,477010,34.01258850,-118.45514679,36.70,4.52,12.52,38.28,9
21:13:50,477229,34.01254272,-118.45517731,35.80,5.85,20.94,38.75,9
21:13:50,477435,34.01254272,-118.45517731,35.80,5.70,19.88,38.28,9
21:13:50,477639,34.01254272,-118.45517731,35.80,0.00,-1.16,38.28,9
21:13:50,477840,34.01254272,-118.45517731,35.80,4.71,13.57,38.28,9
21:13:50,478044,34.01254272,-118.45517731,35.80,0.00,-4.84,38.28,9
21:13:51,478259,34.01249313,-118.45520020,35.00,4.71,13.57,38.28,9
21:13:51,478469,34.01249313,-118.45520020,35.00,0.00,-8.52,38.75,9
21:13:51,478671,34.01249313,-118.45520020,35.00,4.43,11.99,38.28,9
21:13:51,478872,34.01249313,-118.45520020,35.00,0.00,-12.73,35.47,9
21:13:52,479076,34.01244736,-118.45520020,35.00,4.43,11.99,37.81,9
21:13:52,479288,34.01244736,-118.45520020,33.60,0.00,-3.79,38.28,9
21:13:52,479497,34.01244736,-118.45520020,33.60,5.23,16.73,38.28,9
21:13:52,479699,34.01244736,-118.45520020,33.60,2.75,4.63,38.28,9
21:13:52,479901,34.01244736,-118.45520020,33.60,0.00,-16.41,38.28,9
21:13:53,480108,34.01240158,-118.45519257,33.60,0.00,-26.93,38.28,9
21:13:53,480321,34.01240158,-118.45519257,33.20,0.00,-34.30,38.28,9
21:13:53,480530,34.01240158,-118.45519257,33.20,0.00,-0.63,38.28,9
21:13:53,480730,34.01240158,-118.45519257,33.20,0.00,-17.46,38.28,9
21:13:53,480933,34.01240158,-118.45519257,33.20,0.00,-9.57,38.28,9
21:13:54,481135,34.01235962,-118.45517731,33.20,4.02,9.89,38.28,9
21:13:54,481344,34.01235962,-118.45517731,33.30,2.42,3.58,38.28,9
21:13:54,481554,34.01235962,-118.45517731,33.30,1.24,0.95,38.28,9
21:13:54,481754,34.01235962,-118.45517731,33.30,0.00,-5.37,38.28,9
21:13:54,481957,34.01235962,-118.45517731,33.30,0.00,-12.73,38.28,9
21:13:55,482165,34.01231766,-118.45516968,33.30,0.00,-12.73,38.28,9
21:13:55,482389,34.01231766,-118.45516968,32.20,0.00,-9.57,38.28,9
21:13:55,482591,34.01231766,-118.45516968,32.20,0.00,-12.73,38.28,9
21:13:55,482795,34.01231766,-118.45516968,32.20,0.00,-13.78,38.75,9
21:13:55,483001,34.01231766,-118.45516968,32.20,0.00,-26.93,38.28,9
21:13:56,483224,34.01228333,-118.45513916,31.50,0.00,-17.46,38.28,9
21:13:56,483429,34.01228333,-118.45513916,31.50,2.75,4.63,38.28,9
21:13:56,483633,34.01228333,-118.45513916,31.50,0.00,-25.88,38.28,9
21:13:56,483835,34.01228333,-118.45513916,31.50,0.00,-12.20,38.28,9
21:13:56,484040,34.01228333,-118.45513916,31.50,0.00,-23.78,38.28,9
21:13:57,484273,34.01225281,-118.45510864,31.80,0.00,-8.52,38.28,9
21:13:57,484478,34.01225281,-118.45510864,31.80,0.00,-2.21,38.28,9
21:13:57,484679,34.01225281,-118.45510864,31.80,0.00,-10.10,38.28,9
21:13:57,484879,34.01225281,-118.45510864,31.80,0.00,-4.84,38.28,9
21:13:58,485087,34.01222229,-118.45507050,31.80,0.00,-19.57,38.28,9
21:13:58,485296,34.01222229,-118.45507050,32.10,0.00,-17.46,38.28,8
21:13:58,485557,34.01222229,-118.45507050,32.10,0.00,-12.73,38.28,8
21:13:58,485761,34.01222229,-118.45507050,32.10,1.24,0.95,38.28,8
21:13:58,485963,34.01222229,-118.45507050,32.10,0.00,-17.46,38.28,8
21:13:59,486170,34.01219559,-118.45503998,32.10,0.00,-17.46,38.28,8
21:13:59,486383,34.01219559,-118.45503998,32.60,0.00,-20.09,37.81,8
21:13:59,486584,34.01219559,-118.45503998,32.60,0.00,-14.31,38.28,8
21:13:59,486788,34.01219559,-118.45503998,32.60,0.00,-13.78,37.81,8
21:13:59,486989,34.01219559,-118.45503998,32.60,0.00,-12.20,37.81,8
21:14:00,487208,34.01216888,-118.45500183,33.60,0.00,-6.94,38.28,8
21:14:00,487425,34.01216888,-118.45500183,33.60,0.00,-11.15,38.28,8
21:14:00,487626,34.01216888,-118.45500183,33.60,0.00,-16.41,38.28,8
21:14:00,487827,34.01216888,-118.45500183,33.60,0.00,-17.46,38.28,8
21:14:00,488027,34.01216888,-118.45500183,33.60,0.00,-19.57,38.28,8
21:14:01,488246,34.01214218,-118.45496368,35.00,0.00,-14.31,37.81,8
21:14:01,488454,34.01214218,-118.45496368,35.00,0.00,-20.09,38.28,8
21:14:01,488654,34.01214218,-118.45496368,35.00,0.00,-14.31,37.81,8
21:14:01,488855,34.01214218,-118.45496368,35.00,0.00,-12.20,37.81,8
21:14:02,489055,34.01211929,-118.45493317,35.00,0.00,-9.57,38.28,8
21:14:02,489265,34.01211929,-118.45493317,35.80,0.00,-12.73,37.81,9
21:14:02,489475,34.01211929,-118.45493317,35.80,0.00,-13.78,37.81,9
21:14:02,489678,34.01211929,-118.45493317,35.80,0.00,-23.78,37.81,9
21:14:02,489880,34.01211929,-118.45493317,35.80,0.00,-17.46,38.28,9
21:14:03,490080,34.01209259,-118.45490265,35.80,0.00,-13.78,38.28,9
21:14:03,490293,34.01209259,-118.45490265,38.10,0.00,-8.00,37.81,9
21:14:03,490515,34.01209259,-118.45490265,38.10,0.00,-31.67,38.28,9
21:14:03,490717,34.01209259,-118.45490265,38.10,0.00,-4.84,38.28,9
21:14:03,490918,34.01209259,-118.45490265,38.10,0.00,-11.15,37.81,9
21:14:04,491121,34.01206207,-118.45486450,38.10,5.06,15.68,38.28,9
21:14:04,491333,34.01206207,-118.45486450,40.70,12.97,103.00,38.28,9
21:14:04,491544,34.01206207,-118.45486450,40.70,7.17,31.46,37.81,9
21:14:04,491747,34.01206207,-118.45486450,40.70,8.43,43.56,37.81,9
21:14:04,491950,34.01206207,-118.45486450,40.70,0.00,-8.52,37.81,9
21:14:05,492164,34.01203537,-118.45482635,40.70,7.63,35.66,38.28,9
21:14:05,492372,34.01203537,-118.45482635,41.70,1.24,0.95,37.81,9
21:14:05,492574,34.01203537,-118.45482635,41.70,13.03,104.05,38.28,9
21:14:05,492775,34.01203537,-118.45482635,41.70,6.80,28.30,37.81,9
21:14:05,492975,34.01203537,-118.45482635,41.70,9.02,49.87,38.28,9
21:14:06,493190,34.01200485,-118.45478821,42.80,0.00,-22.20,38.28,9
21:14:06,493410,34.01200485,-118.45478821,42.80,0.00,-11.15,37.81,9
21:14:06,493613,34.01200485,-118.45478821,42.80,10.27,64.60,37.81,9
21:14:06,493816,34.01200485,-118.45478821,42.80,0.00,-25.36,37.81,9
21:14:06,494021,34.01200485,-118.45478821,42.80,5.31,17.25,38.28,9
21:14:07,494238,34.01197433,-118.45475006,43.70,6.47,25.67,37.81,9
21:14:07,494446,34.01197433,-118.45475006,43.70,0.00,-25.88,37.81,9
21:14:07,494646,34.01197433,-118.45475006,43.70,7.17,31.46,37.81,9
21:14:07,494846,34.01197433,-118.45475006,43.70,3.91,9.36,37.81,9
21:14:07,495052,34.01197433,-118.45475006,43.70,6.98,29.88,38.28,9
21:14:08,495283,34.01194000,-118.45469666,44.40,10.14,63.02,37.81,9
21:14:08,495488,34.01194000,-118.45469666,44.40,0.00,-30.09,38.28,9
21:14:08,495691,34.01194000,-118.45469666,44.40,0.00,-19.57,37.81,9
21:14:08,495891,34.01194000,-118.45469666,44.40,0.00,-8.52,38.28,9
21:14:09,496091,34.01190567,-118.45465088,44.40,0.00,-19.57,37.81,9
21:14:09,496301,34.01190567,-118.45465088,43.60,0.00,-6.42,37.81,9
21:14:09,496523,34.01190567,-118.45465088,43.60,4.71,13.57,37.81,9
21:14:09,496726,34.01190567,-118.45465088,43.60,9.58,56.18,38.28,9
21:14:09,496928,34.01190567,-118.45465088,43.60,0.00,-8.52,37.81,9
21:14:10,497130,34.01187515,-118.45462799,43.60,6.06,22.51,38.28,9
21:14:10,497341,34.01187515,-118.45462799,43.60,0.00,-6.42,37.81,8
21:14:10,497546,34.01187515,-118.45462799,43.60,9.71,57.76,37.81,8
21:14:10,497748,34.01187515,-118.45462799,43.60,5.06,15.68,38.28,8
21:14:10,497952,34.01187515,-118.45462799,43.60,5.70,19.88,37.81,8
21:14:11,498165,34.01184082,-118.45459747,43.60,0.00,-6.94,37.81,8
21:14:11,498385,34.01184082,-118.45459747,44.90,8.78,47.24,37.81,8
21:14:11,498585,34.01184082,-118.45459747,44.90,0.00,-4.84,37.81,8
21:14:11,498786,34.01184082,-118.45459747,44.90,5.92,21.46,37.81,8
21:14:11,498990,34.01184082,-118.45459747,44.90,0.00,-14.31,37.81,8
21:14:12,499209,34.01181030,-118.45457458,45.30,1.81,2.00,37.81,8
21:14:12,499416,34.01181030,-118.45457458,45.30,5.23,16.73,37.81,8
21:14:12,499618,34.01181030,-118.45457458,45.30,7.17,31.46,37.81,8
21:14:12,499821,34.01181030,-118.45457458,45.30,0.00,-8.52,37.81,8
21:14:12,500027,34.01181030,-118.45457458,45.30,3.91,9.36,37.81,8
21:14:13,500244,34.01177597,-118.45455933,45.90,13.74,115.62,37.81,8
21:14:13,500452,34.01177597,-118.45455933,45.90,10.02,61.44,37.81,8
21:14:13,500653,34.01177597,-118.45455933,45.90,11.68,83.53,37.81,8
21:14:13,500857,34.01177597,-118.45455933,45.90,4.71,13.57,37.81,8
21:14:14,501064,34.01174164,-118.45455170,45.90,9.30,53.02,37.81,8
21:14:14,501289,34.01174164,-118.45455170,46.50,10.27,64.60,37.81,8
21:14:14,501509,34.01174164,-118.45455170,46.50,7.52,34.61,37.81,8
21:14:14,501709,34.01174164,-118.45455170,46.50,8.43,43.56,37.81,8
21:14:14,501912,34.01174164,-118.45455170,46.50,11.79,85.11,37.81,8
21:14:15,502118,34.01171112,-118.45455933,46.50,0.00,-15.36,38.28,8
21:14:15,502330,34.01171112,-118.45455933,46.60,8.43,43.56,37.81,9
21:14:15,502539,34.01171112,-118.45455933,46.60,10.14,63.02,37.81,9
21:14:15,502740,34.01171112,-118.45455933,46.60,8.58,45.13,37.81,9
21:14:15,502944,34.01171112,-118.45455933,46.60,9.89,59.86,37.81,9
21:14:16,503149,34.01168060,-118.45458984,46.60,0.00,-4.84,37.81,9
21:14:16,503357,34.01168060,-118.45458984,45.80,13.77,116.15,37.81,9
21:14:16,503562,34.01168060,-118.45458984,45.80,7.34,33.03,37.81,9
21:14:16,503764,34.01168060,-118.45458984,45.80,0.83,0.42,37.81,9
21:14:16,503964,34.01168060,-118.45458984,45.80,11.82,85.64,37.81,9
21:14:17,504168,34.01165390,-118.45462799,45.80,9.30,53.02,37.81,9
21:14:17,504392,34.01165390,-118.45462799,45.70,6.54,26.20,37.81,9
21:14:17,504593,34.01165390,-118.45462799,45.70,12.39,94.05,37.81,9
21:14:17,504794,34.01165390,-118.45462799,45.70,4.23,10.94,37.81,9
21:14:17,505001,34.01165390,-118.45462799,45.70,4.52,12.52,37.81,9
21:14:18,505219,34.01162720,-118.45467377,45.80,0.00,-25.88,37.81,9
21:14:18,505427,34.01162720,-118.45467377,45.80,6.06,22.51,37.81,9
21:14:18,505630,34.01162720,-118.45467377,45.80,6.06,22.51,37.81,9
21:14:18,505833,34.01162720,-118.45467377,45.80,0.00,-6.42,38.28,9
21:14:18,506039,34.01162720,-118.45467377,45.80,0.00,-11.15,38.28,9
21:14:19,506260,34.01160431,-118.45471191,45.60,6.67,27.25,37.81,9
21:14:19,506465,34.01160431,-118.45471191,45.60,0.00,-41.66,38.28,9
21:14:19,506668,34.01160431,-118.45471191,45.60,10.84,71.96,37.81,9
21:14:19,506872,34.01160431,-118.45471191,45.60,10.06,61.97,38.28,9
21:14:20,507075,34.01157761,-118.45475006,45.60,0.00,-36.93,38.28,9
21:14:20,507285,34.01157761,-118.45475006,44.50,0.00,-4.84,37.81,9
21:14:20,507507,34.01157761,-118.45475006,44.50,3.68,8.31,37.81,9
21:14:20,507710,34.01157761,-118.45475006,44.50,0.00,-24.30,37.81,9
21:14:20,507911,34.01157761,-118.45475006,44.50,0.00,-91.64,38.28,9
21:14:21,508117,34.01155472,-118.45478058,44.50,0.00,-2.74,38.28,9
21:14:21,508328,34.01155472,-118.45478058,44.60,0.00,-5.37,38.28,9
21:14:21,508537,34.01155472,-118.45478058,44.60,5.92,21.46,37.81,9
21:14:21,508740,34.01155472,-118.45478058,44.60,1.24,0.95,38.28,9
21:14:21,508942,34.01155472,-118.45478058,44.60,0.00,-40.08,38.28,9
21:14:22,509148,34.01153183,-118.45481110,44.60,0.00,-83.22,37.81,9
21:14:22,509367,34.01153183,-118.45481110,44.00,0.00,-82.69,37.81,9
21:14:22,509567,34.01153183,-118.45481110,44.00,0.00,-12.20,38.28,9
21:14:22,509770,34.01153183,-118.45481110,44.00,0.00,-54.81,37.81,9
21:14:22,509973,34.01153183,-118.45481110,44.00,6.47,25.67,37.81,9
21:14:23,510194,34.01150513,-118.45484161,44.80,0.00,-94.27,38.28,9
21:14:23,510398,34.01150513,-118.45484161,44.80,0.00,-65.33,37.81,9
21:14:23,510618,34.01150513,-118.45484161,44.80,0.00,-61.13,38.28,9
21:14:23,510818,34.01150513,-118.45484161,44.80,0.00,-55.34,38.28,9
21:14:23,511025,34.01150513,-118.45484161,44.80,0.00,-35.88,38.28,9
21:14:24,511242,34.01147842,-118.45487213,43.10,0.00,-58.50,38.28,9
21:14:24,511450,34.01147842,-118.45487213,43.10,0.00,-49.55,38.28,9
21:14:24,511650,34.01147842,-118.45487213,43.10,0.00,-46.40,37.81,9
21:14:24,511852,34.01147842,-118.45487213,43.10,0.00,-40.61,38.28,9
21:14:25,512062,34.01145935,-118.45491028,43.10,4.97,15.15,38.28,9
21:14:25,512295,34.01145935,-118.45491028,41.90,8.88,48.29,38.28,9
21:14:25,512510,34.01145935,-118.45491028,41.90,3.32,6.73,38.28,9
21:14:25,512710,34.01145935,-118.45491028,41.90,6.13,23.04,38.28,9
21:14:25,512912,34.01145935,-118.45491028,41.90,5.70,19.88,38.28,9
21:14:26,513117,34.01144791,-118.45495605,41.90,0.00,-22.20,38.28,9
21:14:26,513329,34.01144791,-118.45495605,41.40,8.17,40.93,37.81,9
21:14:26,513538,34.01144791,-118.45495605,41.40,7.96,38.82,38.28,9
21:14:26,513738,34.01144791,-118.45495605,41.40,6.80,28.30,37.81,9
21:14:26,513941,34.01144791,-118.45495605,41.40,11.53,81.43,38.28,9
21:14:27,514145,34.01145172,-118.45500183,41.40,4.97,15.15,38.28,9
21:14:27,514353,34.01145172,-118.45500183,41.60,8.43,43.56,38.28,9
21:14:27,514558,34.01145172,-118.45500183,41.60,3.68,8.31,38.28,9
21:14:27,514758,34.01145172,-118.45500183,41.60,0.00,-6.42,37.81,9
21:14:27,514960,34.01145172,-118.45500183,41.60,0.00,-12.20,38.28,9
21:14:28,515164,34.01145554,-118.45503235,41.60,0.00,-6.42,38.28,9
21:14:28,515388,34.01145554,-118.45503235,40.00,0.00,-9.57,37.81,9
21:14:28,515591,34.01145554,-118.45503235,40.00,6.13,23.04,37.81,9
21:14:28,515791,34.01145554,-118.45503235,40.00,0.00,-5.37,38.28,9
21:14:28,515994,34.01145554,-118.45503235,40.00,0.00,-9.57,38.28,9
21:14:29,516211,34.01147079,-118.45506287,40.40,0.00,-10.10,37.81,9
21:14:29,516419,34.01147079,-118.45506287,40.40,0.00,-10.10,38.28,9
21:14:29,516619,34.01147079,-118.45506287,40.40,0.00,-12.73,38.28,9
21:14:29,516819,34.01147079,-118.45506287,40.40,0.00,-12.20,38.28,9
21:14:29,517027,34.01147079,-118.45506287,40.40,0.00,-13.78,38.28,9
21:14:30,517248,34.01148605,-118.45508575,41.00,0.00,-12.73,38.28,9
21:14:30,517451,34.01148605,-118.45508575,41.00,0.00,-13.78,38.28,9
21:14:30,517654,34.01148605,-118.45508575,41.00,0.00,-15.36,38.28,9
21:14:30,517856,34.01148605,-118.45508575,41.00,0.00,-16.41,37.81,9
21:14:31,518064,34.01149750,-118.45510101,41.00,0.00,-14.31,38.28,9
21:14:31,518274,34.01149750,-118.45510101,40.80,0.00,-16.41,38.28,9
21:14:31,518495,34.01149750,-118.45510101,40.80,0.00,-15.36,38.28,9
21:14:31,518696,34.01149750,-118.45510101,40.80,0.00,-16.41,37.81,9
21:14:31,518896,34.01149750,-118.45510101,40.80,0.00,-16.41,37.81,9
21:14:32,519101,34.01150894,-118.45511627,40.80,0.00,-16.41,37.81,9
21:14:32,519314,34.01150894,-118.45511627,41.10,0.00,-15.36,38.28,8
21:14:32,519524,34.01150894,-118.45511627,41.10,0.00,-14.31,38.28,8
21:14:32,519725,34.01150894,-118.45511627,41.10,0.00,-14.31,37.81,8
21:14:32,519925,34.01150894,-118.45511627,41.10,0.00,-14.31,37.81,8
21:14:33,520131,34.01152039,-118.45513153,41.10,0.00,-14.31,37.81,8
21:14:33,520347,34.01152039,-118.45513153,40.60,0.00,-14.31,38.28,8
21:14:33,520549,34.01152039,-118.45513153,40.60,0.00,-14.31,38.28,8
21:14:33,520752,34.01152039,-118.45513153,40.60,0.00,-13.78,38.28,8
21:14:33,520956,34.01152039,-118.45513153,40.60,0.00,-14.31,37.81,8
21:14:34,521167,34.01152420,-118.45513916,41.10,0.00,-15.36,38.28,8
21:14:34,521374,34.01152420,-118.45513916,41.10,0.00,-15.36,38.28,8
21:14:34,521577,34.01152420,-118.45513916,41.10,0.00,-15.36,37.81,8
21:14:34,521779,34.01152420,-118.45513916,41.10,0.00,-14.31,38.28,8
21:14:34,521982,34.01152420,-118.45513916,41.10,0.00,-13.78,37.81,8
21:14:35,522201,34.01152802,-118.45514679,40.70,0.00,-13.78,38.28,8
21:14:35,522408,34.01152802,-118.45514679,40.70,0.00,-12.73,38.28,8
21:14:35,522608,34.01152802,-118.45514679,40.70,0.00,-13.78,37.81,8
21:14:35,522808,34.01152802,-118.45514679,40.70,0.00,-14.31,37.81,8
21:14:35,523011,34.01152802,-118.45514679,40.70,0.00,-15.36,37.81,8
21:14:36,523296,34.01152420,-118.45515442,40.70,0.00,-14.31,37.81,7
21:14:36,523517,34.01152420,-118.45515442,40.70,0.00,-13.78,37.81,7
21:14:36,523721,34.01152420,-118.45515442,40.70,0.00,-12.73,37.81,7
21:14:36,523924,34.01152420,-118.45515442,40.70,0.00,-13.78,37.81,7
21:14:37,524128,34.01152802,-118.45515442,40.70,0.00,-14.31,37.81,7
21:14:37,524338,34.01152802,-118.45515442,40.00,0.00,-13.78,37.81,7
21:14:37,524546,34.01152802,-118.45515442,40.00,0.00,-15.36,37.81,7
21:14:37,524746,34.01152802,-118.45515442,40.00,0.00,-13.78,37.81,7
21:14:37,524948,34.01152802,-118.45515442,40.00,0.00,-15.36,38.28,7
21:14:38,525154,34.01152802,-118.45516205,40.00,0.00,-14.31,37.81,7
21:14:38,525360,34.01152802,-118.45516205,40.50,0.00,-12.73,38.28,9
21:14:38,525563,34.01152802,-118.45516205,40.50,0.00,-13.78,37.81,9
21:14:38,525765,34.01152802,-118.45516205,40.50,0.00,-11.15,37.81,9
21:14:38,525966,34.01152802,-118.45516205,40.50,0.00,-8.00,37.81,9
21:14:39,526185,34.01152802,-118.45516968,40.30,0.00,-8.52,37.81,9
21:14:39,526404,34.01152802,-118.45516968,40.30,0.00,-8.00,38.28,9
21:14:39,526604,34.01152802,-118.45516968,40.30,0.00,-11.15,38.28,9
21:14:39,526805,34.01152802,-118.45516968,40.30,0.00,-6.94,37.81,9